ID do hospedeiro;nome do hospedeiro;Cidade;Bairro;Tipo de Imovel;pre�o;minimo de noite;numero de avalia��es;ultima avalia��o;avalia��es por m�s;contagem calculada de listagens de hospede;disponibilidade 365;;
65476654;Geri;Manhattan;Upper West Side;Private room;84;1;27;09/12/2018;0.69;1;0;;
36959636;Panagiotis;Brooklyn;Greenpoint;Private room;75;3;0;;;1;0;;
19552418;Neil;Manhattan;Harlem;Private room;95;12;4;07/12/2017;0.10;1;0;;
264111;Albert;Brooklyn;Crown Heights;Entire home/apt;110;2;6;24/06/2018;0.15;1;0;;
14208923;Sasha;Brooklyn;Greenpoint;Private room;50;4;1;30/04/2016;0.03;1;0;;
6555513;Preeti;Brooklyn;Brooklyn Heights;Private room;115;1;0;;;2;0;;
6997786;Mara;Manhattan;Chelsea;Entire home/apt;225;2;5;09/10/2016;0.14;1;0;;
517866;Jose;Brooklyn;Bushwick;Private room;80;3;0;;;1;83;;
14131713;Liz;Brooklyn;Bedford-Stuyvesant;Private room;110;1;2;12/05/2016;0.05;2;342;;
66127;Aurélien;Brooklyn;Bedford-Stuyvesant;Private room;49;7;13;21/05/2019;0.36;1;0;;
65527002;(Email hidden by Airbnb);Manhattan;Upper West Side;Private room;90;1;60;06/07/2019;2.91;1;188;;
65482154;Antoinette;Queens;Arverne;Entire home/apt;299;3;4;27/05/2019;0.31;1;318;;
57070933;Yiin;Manhattan;Upper West Side;Private room;60;1;5;12/07/2016;0.14;2;0;;
16098958;Jeremy & Laura;Manhattan;Financial District;Entire home/apt;175;30;3;13/01/2017;0.08;96;311;;
3104581;Andrea;Manhattan;East Harlem;Entire home/apt;115;2;18;06/07/2019;0.48;1;3;;
5744488;Lindsay;Brooklyn;Bedford-Stuyvesant;Private room;45;4;0;;;1;0;;
59979344;Greg;Brooklyn;Bedford-Stuyvesant;Private room;57;1;0;;;1;0;;
9314442;Adam + Yulu;Manhattan;Chinatown;Entire home/apt;120;3;2;04/10/2016;0.05;1;0;;
6555513;Preeti;Brooklyn;Brooklyn Heights;Entire home/apt;409;1;1;30/06/2016;0.03;2;0;;
65625445;Tony;Queens;Rosedale;Entire home/apt;350;40;15;05/07/2017;0.39;1;365;;
19866189;Natasha;Queens;Arverne;Private room;95;1;31;13/05/2018;0.79;5;361;;
5897784;Nicholas;Brooklyn;Bedford-Stuyvesant;Private room;49;1;1;13/05/2016;0.03;1;0;;
65639106;Brigid;Manhattan;East Harlem;Entire home/apt;155;1;2;05/07/2016;0.05;1;0;;
65667120;Brandee;Brooklyn;Bedford-Stuyvesant;Entire home/apt;265;4;123;30/06/2019;3.25;1;285;;
65670239;Kelly;Brooklyn;East Flatbush;Entire home/apt;215;2;44;04/07/2019;1.28;1;279;;
59928816;Elizabeth;Queens;Ridgewood;Private room;120;2;162;27/06/2019;4.12;2;268;;
12798614;Jessica;Brooklyn;Bedford-Stuyvesant;Private room;54;2;1;17/04/2016;0.03;3;319;;
12798614;Jessica;Brooklyn;Bedford-Stuyvesant;Private room;79;2;0;;;3;319;;
65690091;Mohine;Manhattan;Upper East Side;Private room;185;1;0;;;1;0;;
65217454;Carla;Manhattan;Washington Heights;Entire home/apt;60;5;16;25/05/2019;0.41;1;4;;
9040879;Ben;Queens;Arverne;Entire home/apt;750;1;14;08/06/2019;0.36;2;352;;
23821373;Kaitlyn;Manhattan;Upper East Side;Entire home/apt;160;1;0;;;1;0;;
9545279;Mitchell;Manhattan;Greenwich Village;Entire home/apt;210;1;58;06/07/2019;1.49;1;2;;
2018172;Mimi;Brooklyn;Williamsburg;Private room;80;1;2;17/08/2016;0.05;1;0;;
11157618;Ray;Brooklyn;Bedford-Stuyvesant;Entire home/apt;85;5;93;10/06/2019;2.38;1;0;;
65760387;Shelia;Brooklyn;Bedford-Stuyvesant;Entire home/apt;99;2;43;01/11/2017;1.16;1;0;;
65757870;M.;Manhattan;East Village;Entire home/apt;200;2;0;;;1;0;;
62316080;Janelle;Brooklyn;Williamsburg;Private room;84;1;181;23/06/2019;4.59;1;282;;
38969372;Miki;Brooklyn;Kensington;Entire home/apt;105;4;7;26/08/2018;0.18;1;20;;
65776450;Emily;Brooklyn;Williamsburg;Private room;150;2;0;;;1;0;;
54129736;Donna;Queens;Rockaway Beach;Private room;88;2;32;04/09/2017;0.84;1;0;;
65786525;Eric;Manhattan;Upper East Side;Private room;65;1;0;;;1;0;;
27953420;Qaim;Brooklyn;Bedford-Stuyvesant;Entire home/apt;110;1;0;;;1;0;;
5138621;Clare;Manhattan;Upper East Side;Entire home/apt;140;2;1;07/11/2016;0.03;1;0;;
65802264;Rick;Brooklyn;Crown Heights;Private room;50;3;14;30/09/2016;0.35;1;0;;
5679552;Genevieve;Brooklyn;Williamsburg;Entire home/apt;175;2;2;23/04/2016;0.05;1;0;;
65806798;Michael J;Staten Island;Tottenville;Private room;100;2;0;;;1;365;;
30529247;Amy;Brooklyn;Fort Greene;Private room;50;4;15;24/06/2019;0.38;1;0;;
65809485;Shirley;Queens;Flushing;Private room;60;5;66;19/05/2019;1.69;12;141;;
18287406;Claudio;Brooklyn;Bushwick;Private room;51;3;0;;;1;0;;
27379452;Kevin;Brooklyn;Williamsburg;Private room;55;5;0;;;1;0;;
44376809;Chelsea;Brooklyn;Bushwick;Private room;85;1;0;;;1;0;;
65598016;Ivana And Tami;Brooklyn;Crown Heights;Private room;60;2;136;23/06/2019;3.45;1;346;;
13089400;Mckenzie;Manhattan;Upper West Side;Entire home/apt;143;2;32;22/04/2019;0.81;1;0;;
65832104;Sam;Manhattan;Lower East Side;Entire home/apt;85;5;4;15/06/2019;0.11;1;282;;
24637162;Angelica;Queens;Sunnyside;Entire home/apt;110;2;24;27/06/2019;1.52;1;128;;
30283594;Kara;Manhattan;Midtown;Entire home/apt;449;30;0;;;121;345;;
18362341;Michael;Manhattan;Harlem;Private room;35;1;0;;;1;0;;
30283594;Kara;Manhattan;Midtown;Entire home/apt;369;30;1;02/06/2017;0.04;121;345;;
2863689;Nabilah;Manhattan;Morningside Heights;Private room;70;8;0;;;1;0;;
63289810;Loretta;Brooklyn;Gowanus;Entire home/apt;295;2;70;10/06/2019;1.80;1;292;;
65364483;Irina;Manhattan;Upper West Side;Entire home/apt;110;120;2;27/08/2016;0.05;2;34;;
14906645;Michael;Manhattan;Upper East Side;Private room;65;1;2;01/05/2016;0.05;1;0;;
61391963;Corporate Housing;Manhattan;Hell's Kitchen;Entire home/apt;109;30;8;30/12/2018;0.28;91;159;;
24291213;Joerg;Brooklyn;Sunset Park;Private room;35;1;2;08/04/2016;0.05;2;0;;
20043119;Anita;Brooklyn;Clinton Hill;Private room;50;1;3;17/05/2017;0.10;1;0;;
17624300;Stephen;Brooklyn;Williamsburg;Private room;44;1;8;02/06/2019;0.23;1;357;;
4534893;Alex;Manhattan;East Village;Entire home/apt;275;2;70;01/07/2019;1.84;4;307;;
4534893;Alex;Manhattan;East Village;Private room;110;2;46;08/06/2019;1.17;4;307;;
9280078;Frederikke;Brooklyn;Williamsburg;Entire home/apt;120;1;1;08/05/2016;0.03;1;0;;
49121324;Zhaoyan;Brooklyn;Clinton Hill;Private room;50;7;4;20/07/2016;0.11;1;0;;
65968828;Tracey;Brooklyn;Crown Heights;Entire home/apt;87;3;87;23/06/2019;2.25;1;260;;
51547958;Melissa;Manhattan;Washington Heights;Private room;78;1;0;;;1;0;;
12608878;Doug;Manhattan;Washington Heights;Private room;49;2;0;;;1;0;;
65979198;Marc;Manhattan;Nolita;Private room;109;7;3;03/01/2017;0.09;1;0;;
43380926;Zineb;Manhattan;East Harlem;Private room;65;1;1;22/07/2016;0.03;1;0;;
22087408;Dominik;Manhattan;Lower East Side;Private room;150;1;41;23/06/2019;1.07;3;274;;
5004109;Michelle;Manhattan;Murray Hill;Entire home/apt;225;1;45;30/06/2019;1.16;1;255;;
12759735;Natalie;Manhattan;Upper West Side;Entire home/apt;100;1;1;24/04/2016;0.03;1;0;;
12879538;Gregory;Manhattan;Harlem;Entire home/apt;125;1;103;02/07/2019;2.67;2;339;;
4899404;Jessica;Manhattan;East Village;Entire home/apt;115;4;46;15/06/2019;1.19;1;0;;
7119612;Becky;Brooklyn;Bushwick;Private room;62;1;1;20/04/2016;0.03;1;0;;
66089191;Jordan;Brooklyn;Bushwick;Private room;50;7;2;31/05/2017;0.06;1;0;;
2079709;Doni;Manhattan;East Village;Entire home/apt;200;2;39;31/03/2019;1.15;1;0;;
9040879;Ben;Queens;Arverne;Entire home/apt;225;1;6;23/06/2019;0.56;2;352;;
61391963;Corporate Housing;Manhattan;Kips Bay;Entire home/apt;159;30;5;01/06/2019;0.18;91;281;;
49580011;Amy;Manhattan;Theater District;Entire home/apt;150;28;4;09/03/2019;0.11;1;331;;
44468180;Kristen;Brooklyn;Bushwick;Private room;29;2;4;02/07/2017;0.11;1;0;;
2261995;Sarah;Brooklyn;Bedford-Stuyvesant;Entire home/apt;150;1;0;;;3;359;;
5606004;Feather;Brooklyn;Bushwick;Private room;80;2;9;30/05/2018;0.23;1;0;;
60756664;Carol;Brooklyn;Bay Ridge;Private room;35;1;33;12/06/2019;0.84;1;337;;
4285208;Brian;Manhattan;Upper East Side;Entire home/apt;250;7;8;20/09/2018;0.22;1;294;;
66173032;Andrew;Manhattan;Upper East Side;Entire home/apt;160;1;0;;;1;0;;
2672883;Natalie;Manhattan;Lower East Side;Entire home/apt;175;30;12;11/12/2016;0.32;1;0;;
36012265;Ada;Brooklyn;Williamsburg;Entire home/apt;150;2;11;06/05/2019;0.28;7;330;;
66182162;Alexandra;Queens;Long Island City;Entire home/apt;165;2;3;23/10/2016;0.08;1;0;;
12603183;Paulina;Brooklyn;Greenpoint;Entire home/apt;150;3;0;;;1;0;;
36012265;Ada;Brooklyn;Williamsburg;Entire home/apt;159;2;13;28/04/2019;0.34;7;317;;
4964784;Jon;Brooklyn;Sunset Park;Entire home/apt;140;2;108;07/07/2019;2.89;1;278;;
8182126;Maggie;Brooklyn;Williamsburg;Entire home/apt;159;3;2;01/05/2016;0.05;2;0;;
40288829;Savion;Manhattan;Washington Heights;Private room;77;7;17;26/05/2019;0.46;1;311;;
24918898;Javier;Brooklyn;Williamsburg;Private room;49;3;3;30/05/2016;0.08;2;0;;
66215731;Eric;Brooklyn;Gowanus;Private room;55;1;56;18/06/2019;1.46;2;281;;
66215731;Eric;Brooklyn;Park Slope;Private room;50;1;113;16/06/2019;2.87;2;352;;
26405086;Bill & May;Manhattan;Washington Heights;Entire home/apt;359;1;96;28/06/2019;2.48;4;309;;
66191982;Barrie;Brooklyn;Bedford-Stuyvesant;Private room;50;3;3;08/05/2016;0.08;1;0;;
66240027;Bianca;Brooklyn;Prospect-Lefferts Gardens;Entire home/apt;40;1;2;28/04/2016;0.05;1;0;;
26521212;Laura;Manhattan;Midtown;Entire home/apt;219;2;5;01/01/2019;0.13;3;0;;
5468528;Christine;Brooklyn;South Slope;Entire home/apt;189;4;68;15/06/2019;1.73;1;83;;
23638897;Adrien;Manhattan;Lower East Side;Entire home/apt;140;5;2;01/01/2018;0.05;1;0;;
11206175;Kris;Queens;Maspeth;Entire home/apt;96;30;17;26/04/2019;0.47;2;325;;
27742760;Josh;Brooklyn;Boerum Hill;Entire home/apt;300;180;0;;;1;365;;
66269338;Peggy;Queens;Jackson Heights;Private room;125;1;11;26/05/2019;0.28;4;301;;
30826804;Salima & Carlos;Brooklyn;East Flatbush;Private room;150;3;11;20/05/2019;0.28;1;364;;
66309874;Rich;Brooklyn;Cypress Hills;Private room;60;3;32;04/06/2019;0.81;3;90;;
7195103;Swathi;Manhattan;Upper West Side;Private room;99;4;51;06/07/2018;1.31;1;0;;
66309874;Rich;Brooklyn;Cypress Hills;Private room;60;3;15;29/06/2019;0.41;3;90;;
18276764;Stephanie;Manhattan;Gramercy;Entire home/apt;198;2;37;27/06/2017;0.98;1;0;;
66326553;Pierre;Manhattan;Hell's Kitchen;Entire home/apt;350;6;124;18/06/2019;3.16;2;247;;
5973406;Andrew;Brooklyn;Park Slope;Entire home/apt;85;14;4;31/05/2019;0.15;2;275;;
51522009;Diego;Manhattan;Hell's Kitchen;Private room;80;3;0;;;1;0;;
5741089;Shaye;Brooklyn;Williamsburg;Entire home/apt;80;2;6;15/10/2017;0.15;1;0;;
16098958;Jeremy & Laura;Manhattan;Upper West Side;Entire home/apt;135;30;6;15/05/2019;0.16;96;311;;
26535250;Sheila;Brooklyn;Windsor Terrace;Entire home/apt;61;1;91;18/05/2019;2.38;3;246;;
33049782;Dustin;Brooklyn;Bushwick;Private room;45;3;3;22/08/2017;0.08;1;0;;
4206804;Jam;Brooklyn;Bushwick;Private room;70;3;2;22/03/2018;0.06;1;249;;
66383919;Fernando;Manhattan;Harlem;Private room;60;1;40;07/05/2017;1.02;2;0;;
66383919;Fernando;Manhattan;Harlem;Private room;75;2;46;11/03/2017;1.17;2;0;;
13716703;David & Suzanne;Brooklyn;Greenpoint;Entire home/apt;165;2;3;05/11/2018;0.08;1;0;;
473701;Cla;Brooklyn;Greenpoint;Entire home/apt;112;10;11;25/04/2019;0.28;1;21;;
64341665;Nka;Manhattan;Harlem;Private room;69;1;38;30/06/2019;0.97;2;365;;
66440767;Aric;Brooklyn;Sheepshead Bay;Private room;39;3;22;18/06/2019;0.56;1;360;;
1512462;Evan & Maria;Manhattan;Midtown;Entire home/apt;239;4;132;21/06/2019;3.39;2;242;;
40726506;Quintin;Manhattan;East Village;Entire home/apt;150;2;0;;;1;0;;
10199873;Andjela;Manhattan;Upper East Side;Private room;42;31;0;;;1;0;;
32924486;Alysha;Manhattan;Greenwich Village;Entire home/apt;195;7;0;;;1;0;;
38353649;Sean;Manhattan;East Village;Entire home/apt;194;4;5;29/12/2016;0.13;1;0;;
8952737;Graham;Brooklyn;Bedford-Stuyvesant;Private room;75;2;1;13/05/2016;0.03;1;0;;
87988;Samantha;Brooklyn;Carroll Gardens;Entire home/apt;130;2;0;;;2;16;;
66484647;Serkan;Manhattan;Chelsea;Entire home/apt;165;3;110;09/06/2019;2.87;1;222;;
21901103;Alankrit;Manhattan;Morningside Heights;Private room;70;3;0;;;1;0;;
6360636;Anna B;Manhattan;East Village;Entire home/apt;200;2;3;06/10/2016;0.08;1;0;;
1702298;Sofia;Brooklyn;Williamsburg;Private room;40;15;0;;;1;0;;
2861820;Natalie And Dan;Brooklyn;Williamsburg;Entire home/apt;205;2;7;01/06/2019;0.18;1;4;;
30848788;Jamie;Brooklyn;Bedford-Stuyvesant;Private room;45;4;35;14/06/2019;0.91;2;89;;
66501870;K Alexandra;Manhattan;Midtown;Entire home/apt;139;2;132;30/06/2019;3.66;1;154;;
26405086;Bill & May;Manhattan;Washington Heights;Entire home/apt;339;1;87;30/06/2019;2.28;4;318;;
66513544;Michele;Brooklyn;Brownsville;Entire home/apt;49;14;3;17/11/2018;0.08;1;291;;
1304893;Tanya;Manhattan;Upper West Side;Entire home/apt;190;4;1;29/06/2018;0.08;1;118;;
1180190;Justin;Brooklyn;Greenpoint;Entire home/apt;450;365;17;03/01/2019;0.50;1;365;;
14898658;Chadanut;Brooklyn;Kensington;Private room;45;1;103;11/03/2019;2.68;11;0;;
66566329;Jacqueline;Brooklyn;Williamsburg;Entire home/apt;199;2;29;26/05/2019;0.74;1;174;;
9632055;Daniel;Brooklyn;Carroll Gardens;Entire home/apt;55;2;0;;;1;0;;
49746853;Ilya;Brooklyn;Bedford-Stuyvesant;Private room;33;13;7;24/07/2018;0.20;1;297;;
15753023;Peter;Brooklyn;Williamsburg;Entire home/apt;149;4;5;27/11/2016;0.14;1;0;;
4207560;Amanda;Brooklyn;Williamsburg;Private room;80;1;54;21/07/2017;1.37;1;0;;
2774967;Gabriel;Brooklyn;Fort Greene;Entire home/apt;120;3;25;19/06/2019;0.72;1;0;;
26414016;Guillermo;Brooklyn;Williamsburg;Private room;73;1;4;02/10/2016;0.11;2;0;;
10035055;Claudine;Manhattan;Tribeca;Entire home/apt;2500;4;0;;;1;89;;
9123131;Sean;Brooklyn;Crown Heights;Private room;44;3;32;03/06/2019;0.83;2;0;;
6416695;Patrice;Manhattan;Washington Heights;Entire home/apt;105;3;8;05/07/2017;0.21;1;0;;
1892706;Madeleine;Manhattan;East Harlem;Private room;70;1;0;;;1;0;;
19953913;Alejandro;Manhattan;Hell's Kitchen;Private room;120;2;17;28/04/2017;0.43;1;0;;
21340955;Shean;Brooklyn;Flatbush;Private room;57;3;33;31/05/2019;0.85;3;345;;
8389062;Eliza;Queens;Astoria;Entire home/apt;120;1;1;12/06/2016;0.03;1;0;;
1462483;Danny;Manhattan;Midtown;Private room;100;4;40;19/06/2019;3.36;2;164;;
66640174;E.C.;Manhattan;Flatiron District;Entire home/apt;525;5;49;13/06/2019;1.26;1;314;;
8854804;Nicolin;Brooklyn;Williamsburg;Private room;100;3;0;;;1;0;;
7476145;Alexis;Brooklyn;Williamsburg;Private room;75;3;3;16/01/2017;0.09;1;0;;
66649328;Carlos;Brooklyn;Sheepshead Bay;Entire home/apt;45;1;0;;;1;0;;
8308648;Kristina;Brooklyn;Bushwick;Private room;65;1;2;31/12/2016;0.06;2;0;;
40040638;Karen;Brooklyn;Park Slope;Entire home/apt;132;1;67;27/06/2019;1.77;1;264;;
33993577;Nick;Manhattan;Harlem;Entire home/apt;350;5;0;;;1;0;;
65809485;Shirley;Queens;Flushing;Private room;50;7;83;12/05/2019;2.15;12;171;;
921269;Fer;Manhattan;East Harlem;Private room;60;3;27;09/12/2016;0.69;1;0;;
52196858;Danny;Bronx;Parkchester;Private room;59;1;120;02/07/2019;3.11;2;336;;
44223203;Mike;Manhattan;East Village;Private room;80;1;32;05/05/2019;0.85;1;0;;
23732730;Buddy;Bronx;Pelham Gardens;Entire home/apt;450;2;81;06/07/2019;2.07;4;342;;
42032781;Matt;Brooklyn;Williamsburg;Private room;45;3;7;18/06/2019;0.41;1;133;;
26405086;Bill & May;Manhattan;Washington Heights;Entire home/apt;359;1;126;01/07/2019;3.21;4;318;;
31502455;Jonathan;Manhattan;Chelsea;Private room;200;1;1;21/05/2016;0.03;1;0;;
52656626;Cassandra;Manhattan;Upper West Side;Entire home/apt;120;3;11;17/08/2017;0.32;1;0;;
43806964;Evan;Manhattan;Upper East Side;Entire home/apt;140;2;6;10/10/2016;0.17;1;0;;
37978030;Doug;Brooklyn;Flatbush;Entire home/apt;436;3;9;02/07/2019;0.37;1;27;;
2640854;Bryan;Manhattan;Chelsea;Entire home/apt;249;3;9;31/10/2016;0.23;1;0;;
16596850;Robby;Manhattan;Midtown;Entire home/apt;300;1;0;;;1;0;;
39549563;Young;Brooklyn;Bedford-Stuyvesant;Entire home/apt;140;30;38;21/09/2018;1.10;1;312;;
3922831;Serra;Brooklyn;Williamsburg;Entire home/apt;170;5;35;26/06/2019;0.90;1;290;;
32193665;Nicolas;Brooklyn;Williamsburg;Entire home/apt;200;2;0;;;1;0;;
11626567;Francisco;Brooklyn;Williamsburg;Private room;60;1;2;17/04/2016;0.05;1;0;;
5074556;Bob;Manhattan;Chinatown;Private room;94;3;4;15/10/2017;0.10;1;364;;
11039974;Poppi;Manhattan;Upper West Side;Entire home/apt;399;1;0;;;2;0;;
66787512;Henrik;Brooklyn;Bushwick;Private room;45;1;7;19/06/2016;0.18;1;0;;
24038764;Nataly;Brooklyn;Cypress Hills;Private room;60;3;2;13/07/2016;0.05;1;0;;
35660592;Luis;Queens;Maspeth;Private room;169;3;27;18/05/2019;0.78;6;256;;
66614646;Britta;Manhattan;East Village;Private room;80;3;1;28/06/2016;0.03;1;0;;
22288459;Alexi;Brooklyn;Bedford-Stuyvesant;Private room;55;1;12;19/05/2019;0.75;2;22;;
66807700;Gabi;Manhattan;East Harlem;Entire home/apt;220;2;140;27/05/2019;3.60;3;341;;
66810906;Carmen;Brooklyn;Bergen Beach;Entire home/apt;235;4;32;11/06/2019;0.88;1;322;;
5960171;Jackie;Brooklyn;Clinton Hill;Entire home/apt;125;3;2;29/06/2016;0.05;1;0;;
3121134;Allison;Queens;Astoria;Private room;66;1;1;06/08/2016;0.03;1;0;;
12326402;Daniela;Manhattan;Financial District;Private room;80;1;5;09/11/2016;0.13;1;0;;
26377263;Stat;Queens;Far Rockaway;Private room;40;30;0;;;43;354;;
5741728;Ben;Queens;Astoria;Private room;57;2;14;03/01/2017;0.37;1;0;;
116382;Anthony;Brooklyn;Crown Heights;Private room;48;2;107;29/06/2019;2.74;5;268;;
16617640;Martin;Manhattan;East Village;Entire home/apt;99;20;2;10/01/2017;0.06;1;0;;
45601111;Dlb;Queens;Laurelton;Private room;40;2;47;15/02/2019;1.19;5;173;;
65364483;Irina;Manhattan;Upper West Side;Entire home/apt;250;90;0;;;2;90;;
66904643;Elizabeth;Manhattan;East Village;Private room;180;1;14;06/09/2018;0.40;1;90;;
41265342;Michael;Manhattan;Upper East Side;Entire home/apt;115;2;7;18/06/2017;0.20;1;0;;
4249297;Martina;Brooklyn;Williamsburg;Private room;104;2;19;30/06/2019;0.49;2;249;;
66919869;Jonathan;Brooklyn;Williamsburg;Entire home/apt;325;4;12;21/06/2019;0.49;1;6;;
26521212;Laura;Manhattan;Midtown;Entire home/apt;299;2;14;03/05/2019;0.36;3;0;;
17001409;Caitlin;Brooklyn;Bedford-Stuyvesant;Private room;40;1;5;07/06/2016;0.13;1;0;;
24532289;Alice;Manhattan;Upper East Side;Private room;89;1;9;23/06/2019;0.23;1;198;;
51501835;Jeniffer;Manhattan;Hell's Kitchen;Entire home/apt;100;30;7;10/04/2019;0.19;31;244;;
66949758;Shanie;Queens;Jamaica;Entire home/apt;59;1;27;22/05/2019;0.70;2;62;;
7511223;Shan;Manhattan;Financial District;Entire home/apt;300;3;100;22/06/2019;2.66;1;335;;
2017504;Fataah;Manhattan;Gramercy;Private room;65;1;0;;;2;0;;
66961444;JoJo;Manhattan;Inwood;Private room;50;2;74;27/04/2019;1.98;1;310;;
31280252;Josef;Manhattan;Lower East Side;Entire home/apt;120;1;0;;;1;0;;
14278457;Jessica;Manhattan;Lower East Side;Private room;125;1;0;;;1;0;;
59742433;Franco;Brooklyn;Williamsburg;Private room;80;4;2;06/05/2019;0.77;1;66;;
1704335;Rem;Manhattan;Upper West Side;Private room;56;7;1;05/06/2016;0.03;1;0;;
6884235;Kyle;Manhattan;Hell's Kitchen;Entire home/apt;219;7;100;22/06/2019;2.66;1;235;;
66977773;Catherine;Manhattan;Hell's Kitchen;Entire home/apt;197;1;0;;;1;0;;
42329946;Collin;Brooklyn;Bushwick;Entire home/apt;260;4;105;15/06/2019;2.85;1;48;;
5017615;Marie;Manhattan;Flatiron District;Entire home/apt;115;14;3;27/10/2018;0.13;1;0;;
52196858;Danny;Bronx;Parkchester;Private room;75;2;63;18/05/2019;1.80;2;150;;
20942935;Miriam;Brooklyn;Crown Heights;Private room;66;1;1;02/05/2016;0.03;1;0;;
35031188;Aldo;Queens;Astoria;Private room;75;1;21;21/06/2019;0.55;1;364;;
14136274;Stacey;Manhattan;SoHo;Entire home/apt;500;2;0;;;1;0;;
67045498;Jocelyne;Queens;Ridgewood;Entire home/apt;215;1;38;28/06/2019;1.75;1;77;;
67069129;Kevin;Manhattan;Harlem;Entire home/apt;175;2;136;23/06/2019;3.51;2;280;;
67073298;K.Arina;Manhattan;Hell's Kitchen;Entire home/apt;140;7;131;28/06/2019;3.37;1;111;;
59958998;Alex;Brooklyn;Downtown Brooklyn;Private room;80;1;0;;;1;0;;
61532697;Tania;Manhattan;Midtown;Private room;359;5;0;;;1;0;;
13406954;Jackie;Brooklyn;Williamsburg;Private room;80;1;1;23/05/2016;0.03;3;0;;
40015388;Daniel;Brooklyn;Park Slope;Private room;935;1;0;;;1;0;;
47380199;Kim;Queens;Astoria;Entire home/apt;120;7;1;05/06/2016;0.03;1;0;;
1468472;Eugenia;Bronx;Longwood;Entire home/apt;85;5;4;03/08/2018;0.31;1;0;;
25095488;Jason;Brooklyn;Sunset Park;Entire home/apt;100;2;3;13/01/2017;0.10;1;0;;
11554193;Rishe;Brooklyn;Crown Heights;Private room;64;5;7;09/09/2016;0.18;2;0;;
5790819;Gracie;Manhattan;Lower East Side;Private room;75;2;3;06/01/2017;0.08;1;0;;
67105547;Jeffrey Paul;Manhattan;East Harlem;Private room;62;1;32;01/10/2018;0.83;1;0;;
51501835;Jeniffer;Manhattan;Hell's Kitchen;Entire home/apt;96;30;5;10/06/2018;0.13;31;246;;
36663219;Amber;Manhattan;Kips Bay;Entire home/apt;350;3;0;;;1;0;;
13755526;Christos;Manhattan;Upper East Side;Entire home/apt;100;1;0;;;1;0;;
6662358;Elizabeth;Brooklyn;Flatbush;Entire home/apt;290;5;4;19/08/2018;0.11;1;0;;
67123961;Carole;Manhattan;Harlem;Private room;50;2;12;28/08/2017;0.31;2;0;;
52559052;Abe;Manhattan;Midtown;Entire home/apt;150;2;0;;;1;0;;
2874126;Joseph;Manhattan;Hell's Kitchen;Private room;81;4;27;25/06/2018;0.70;1;188;;
13168457;Rob;Queens;Astoria;Private room;70;2;18;15/11/2016;0.46;1;89;;
44781865;Manon;Brooklyn;Clinton Hill;Private room;70;2;31;26/05/2019;0.83;1;0;;
20471565;Harry;Manhattan;East Village;Private room;150;3;0;;;1;0;;
3642404;Maya;Brooklyn;Williamsburg;Entire home/apt;95;4;10;23/06/2019;0.37;1;0;;
3518697;Donnell;Brooklyn;Crown Heights;Entire home/apt;150;1;1;06/07/2016;0.03;1;188;;
43924728;Shawn;Brooklyn;Fort Greene;Entire home/apt;169;2;136;16/06/2019;3.46;1;251;;
26819014;Zuri;Brooklyn;Cypress Hills;Private room;25;1;0;;;1;0;;
22627365;Chin-Feng;Manhattan;Flatiron District;Entire home/apt;154;1;0;;;1;0;;
2455544;Viola;Manhattan;Midtown;Entire home/apt;140;5;1;04/05/2016;0.03;1;0;;
9754272;Tim;Manhattan;Harlem;Entire home/apt;130;2;5;30/10/2016;0.13;1;0;;
67208195;Clarissa;Brooklyn;Bedford-Stuyvesant;Private room;60;2;53;07/07/2019;1.37;2;365;;
43585775;Rachel;Manhattan;West Village;Entire home/apt;250;3;0;;;1;0;;
9249156;Kevin;Brooklyn;Williamsburg;Private room;55;3;2;29/06/2016;0.05;1;0;;
7963317;Rob;Brooklyn;Boerum Hill;Private room;150;1;0;;;1;0;;
20069770;Bryant;Brooklyn;Bushwick;Private room;45;2;2;16/06/2017;0.08;1;0;;
67223979;Arkadiy;Brooklyn;Sunset Park;Entire home/apt;199;1;164;20/06/2019;4.25;1;340;;
31796914;Jenna;Manhattan;Morningside Heights;Entire home/apt;290;4;3;05/01/2018;0.08;1;0;;
26010563;Scott;Manhattan;Upper West Side;Entire home/apt;85;2;7;26/06/2016;0.18;1;0;;
51501835;Jeniffer;Manhattan;Hell's Kitchen;Entire home/apt;150;30;3;05/11/2018;0.12;31;332;;
